time,ax,ay,az,aT
5.4890,-7.4523,-4.4467,-1.5697,8.819
5.4930,-8.4976,-5.2618,-2.6647,10.344
5.5030,-9.4303,-5.8826,-3.3683,11.614
5.5130,-10.6290,-6.1958,-3.9000,12.906
5.5250,-11.4337,-6.1241,-3.9253,13.552
5.5340,-11.5395,-6.0412,-3.5758,13.507
5.5810,-11.4443,-6.0814,-2.8617,13.272
5.5860,-11.1825,-6.1424,-1.8752,12.896
5.5890,-10.7249,-6.1051,-1.1197,12.391
5.5920,-10.1064,-5.9033,-0.2331,11.707
5.5960,-9.5175,-5.4788,0.5633,10.996
5.5980,-8.9699,-5.1073,1.0682,10.377
5.6140,-8.0412,-4.6772,1.4964,9.422
5.6270,-7.0848,-4.4077,1.6377,8.503
5.6390,-6.3896,-3.9146,1.5589,7.654
5.6400,-6.2055,-3.5009,1.4419,7.269
5.6600,-5.4118,-2.7164,1.3720,6.209
5.6610,-4.1524,-2.1087,1.4548,4.879
5.6650,-2.6004,-0.8143,1.7572,3.242
5.6730,-0.9378,1.0400,2.5576,2.916
5.6820,1.9046,4.1288,3.9976,6.054
5.6920,4.9488,6.2788,5.2481,9.563
5.7150,8.4390,6.9567,5.8797,12.417
5.7180,9.8282,7.6721,5.3179,13.555
5.7250,10.0711,9.1686,3.6852,14.109
5.7340,9.8178,10.2156,1.3128,14.229
5.7430,10.0998,9.7544,0.1588,14.042
5.7530,10.3615,8.2221,0.6530,13.243
5.7710,9.3297,6.5036,2.9252,11.743
5.7740,8.1716,5.2562,4.3278,10.636
5.8160,6.3528,3.8710,5.1208,9.031
5.8200,4.3265,2.5440,5.1637,7.201
5.8210,2.9456,1.4901,4.7276,5.766
5.8230,1.8444,0.4537,3.8454,4.289
5.8250,0.9871,-0.6455,2.6357,2.887
5.8320,0.4437,-1.3741,1.6379,2.184
5.8430,-0.1010,-2.0444,0.6727,2.155
5.8520,-0.4731,-2.7385,0.0585,2.780
5.8690,-0.8038,-3.5019,-0.2981,3.605
5.8780,-1.0044,-4.1514,-0.2975,4.282
5.9000,-1.2414,-4.9118,-0.1410,5.068
5.9020,-1.5706,-5.3373,-0.0121,5.564
5.9130,-1.9670,-5.8383,0.1060,6.162
5.9130,-2.2762,-6.3941,0.0851,6.788
5.9250,-2.8928,-6.8632,-0.0041,7.448
5.9380,-3.4064,-7.0940,-0.1311,7.870
5.9440,-3.9007,-7.2164,-0.2342,8.207
5.9550,-3.9804,-7.2461,-0.3156,8.273
5.9650,-3.9242,-7.2121,-0.3066,8.216
5.9780,-3.9321,-7.0645,-0.2817,8.090
5.9940,-3.6389,-6.9604,-0.2682,7.859
5.9950,-2.8533,-6.8767,-0.3680,7.454
6.0290,-2.0045,-6.7160,-0.3253,7.016
6.0320,-1.7158,-6.6096,-0.1520,6.830
6.0330,-1.7143,-6.3803,-0.0927,6.607
6.0410,-1.8130,-5.6483,0.1365,5.934
6.0420,-1.3684,-4.7940,0.3321,4.996
6.0540,-0.0803,-3.8342,0.4640,3.863
6.0710,1.3071,-2.9388,0.6877,3.289
6.0780,2.1938,-2.3614,0.9657,3.365
6.1200,3.3581,-1.7746,1.1792,3.977
6.1230,4.7003,-1.2765,1.3223,5.047
6.1250,5.4716,-0.9613,1.5389,5.765
6.1330,5.8162,-0.6593,1.7794,6.118
6.1440,5.5280,-0.2122,1.8768,5.842
6.1450,5.3979,0.1999,1.8151,5.698
6.1450,5.6938,0.7908,1.7606,6.012
6.1520,6.4468,1.4150,2.0303,6.906
6.1630,7.2911,2.0596,2.6048,8.012
6.1720,7.8478,2.3375,3.1587,8.777
6.1870,8.1981,2.3681,3.9777,9.415
6.1920,8.0987,2.1431,4.4804,9.500
6.2030,7.6011,1.3718,5.0312,9.218
6.2140,6.1743,0.6903,5.5631,8.339
6.2230,4.3546,0.1772,6.2823,7.646
6.2570,3.2984,-0.2088,6.6633,7.438
6.2580,2.9270,-0.4411,6.9976,7.598
6.2590,2.8932,-0.3839,6.9367,7.526
6.2620,2.7829,-0.2877,6.3664,6.954
6.2730,2.7745,-0.1603,5.2785,5.965
6.2870,2.7296,0.0723,4.1844,4.996
6.2930,2.4356,0.0916,2.8038,3.715
6.3400,1.7375,-0.1692,1.2365,2.139
6.3420,1.0517,-0.4731,0.2470,1.179
6.3430,0.3602,-0.9354,-0.5936,1.165
6.3430,-0.3982,-1.5354,-1.1299,1.947
6.3530,-1.1041,-1.9980,-1.1390,2.551
6.3580,-1.7160,-2.3942,-0.8787,3.074
6.3680,-1.9817,-2.6169,-0.6492,3.346
6.3750,-2.0582,-2.7326,-0.5661,3.468
6.3860,-2.1998,-2.8230,-0.5974,3.628
6.3930,-2.3847,-2.9084,-0.6730,3.821
6.4060,-2.5455,-2.9467,-0.7414,3.964
6.4150,-2.5469,-2.9687,-0.7361,3.980
6.4590,-2.1772,-2.6883,-0.4392,3.487
6.4650,-2.0393,-2.3923,-0.0692,3.144
6.4700,-1.8273,-2.0145,0.2298,2.729
6.4720,-1.4924,-1.5621,0.1858,2.168
6.4740,-1.1599,-1.0986,0.0572,1.599
6.4800,-0.9713,-0.7570,-0.1798,1.245
6.4900,-0.9497,-0.4848,-0.2303,1.091
6.4930,-0.9744,-0.3155,-0.1304,1.033
6.5040,-0.9088,-0.1932,0.0306,0.930
6.5380,-0.9446,-0.1526,0.3054,1.004
6.5380,-0.9170,-0.0799,0.6731,1.140
6.5390,-1.0999,0.1695,0.9982,1.495
6.5440,-2.0206,0.5676,1.1453,2.391
6.5520,-2.6893,0.7597,1.0709,2.993
6.5630,-3.1018,1.1090,1.0733,3.465
6.5760,-3.1961,1.6980,1.5749,3.947
6.5880,-3.2485,1.9649,2.3041,4.441
6.5930,-3.0186,2.2707,3.1309,4.906
6.6370,-2.8739,2.8184,4.1234,5.762
6.6390,-2.9756,3.5032,4.3946,6.359
6.6400,-2.5764,4.6908,4.3645,6.906
6.6420,-1.8022,5.7940,4.0279,7.283
6.6460,-0.4384,6.4320,3.2943,7.240
6.6540,1.0710,6.7987,2.4440,7.304
6.6650,2.4667,7.6463,1.7800,8.229
6.6730,2.8370,7.9780,1.4079,8.584
6.7080,3.1991,8.3876,1.1588,9.051
6.7100,4.6070,8.8492,1.5554,10.097
6.7130,6.3241,8.7733,2.6337,11.131
6.7190,7.3732,8.3466,3.8726,11.791
6.7450,8.4865,7.6516,5.4706,12.669
6.7490,9.5071,7.0930,6.1539,13.363
6.7510,10.8428,6.5027,6.3121,14.131
6.7590,11.6744,5.6013,5.6413,14.124
6.7650,11.7745,4.6244,4.3881,13.390
6.7780,11.3504,3.3493,2.6355,12.124
6.7850,10.6603,1.6316,1.2028,10.851
6.7940,9.6937,0.3802,0.5833,9.719
6.8040,8.6962,-1.1384,-0.1374,8.771
6.8320,7.7013,-2.8533,-0.7104,8.244
6.8330,6.7711,-4.2505,-0.5722,8.015
6.8510,5.5719,-5.7073,-0.0130,7.976
6.8520,4.2563,-6.9237,1.3391,8.237
6.8550,3.6548,-7.4672,2.5114,8.685
6.8640,3.0874,-7.8565,3.5697,9.165
6.8940,2.9619,-8.5882,3.3098,9.669
6.8960,3.5723,-9.8678,2.4572,10.778
6.8970,3.3097,-10.6288,1.2886,11.206
6.9170,1.0043,-10.9028,-0.0054,10.949
6.9190,-0.7161,-11.0816,-0.3629,11.111
6.9590,-2.0764,-11.6026,-0.4114,11.794
6.9590,-2.5141,-11.9795,0.0231,12.241
6.9600,-2.4538,-12.1596,0.3067,12.408
6.9600,-2.1530,-12.0503,0.0488,12.241
6.9650,-1.7752,-11.7645,-0.6066,11.913
6.9760,-1.6253,-11.4700,-1.0619,11.633
6.9830,-1.1358,-10.9686,-1.6292,11.147
6.9950,-0.5136,-10.4463,-1.8881,10.628
7.0230,-0.3076,-9.9896,-1.9829,10.189
7.0240,-0.5534,-9.6720,-1.6194,9.822
7.0300,-1.2856,-8.8298,-0.8838,8.967
7.0350,-1.3496,-7.1919,0.2081,7.320
7.0440,-0.1448,-4.1044,2.1886,4.654
7.0520,2.0583,0.0043,5.3504,5.733
7.0680,6.0764,4.0478,8.9015,11.513
7.0810,12.3943,8.5137,12.5969,19.616
7.0860,16.0278,13.4233,15.0767,25.776
7.0950,15.7418,14.7781,14.4976,26.007
7.1280,12.1306,13.7579,11.2767,21.531
7.1300,6.8752,12.0810,7.9571,16.017
7.1310,0.3525,10.6679,5.8779,12.185
7.1360,-4.0088,9.9867,5.8517,12.249
7.1740,-6.5805,9.7146,6.3917,13.361
7.1750,-6.6306,9.7147,6.1740,13.284
7.1760,-5.7489,9.5324,5.2097,12.291
7.1800,-5.0202,9.3855,3.9462,11.352
7.1940,-4.9744,9.0619,2.1544,10.560
7.2000,-5.2512,8.2653,0.3368,9.798
7.2080,-5.6354,6.9594,-1.3443,9.055
7.2150,-6.1537,6.1751,-1.9248,8.928
7.2250,-7.0136,5.2435,-2.1307,9.012
7.2340,-8.0865,4.1500,-2.0993,9.328
7.2540,-8.7913,3.4218,-2.1985,9.687
7.2550,-9.1904,2.7542,-2.6681,9.958
7.2660,-9.1587,2.0580,-3.7468,10.107
7.2740,-9.0929,1.6222,-4.8317,10.424
7.2840,-9.1123,1.2989,-5.9997,10.987
7.3000,-9.2700,1.2126,-6.8666,11.600
7.3130,-9.0767,1.3800,-6.8165,11.435
7.3610,-8.9520,1.5579,-5.7887,10.774
7.3620,-8.2114,1.7092,-3.5177,9.095
7.3630,-7.1320,2.0336,-1.8504,7.644
7.3630,-5.1545,2.7862,0.1705,5.862
7.3630,-3.4594,3.3040,1.8126,5.116
7.3650,-0.8233,4.4618,3.3725,5.653
7.3770,1.9342,5.8990,4.9600,7.946
7.3870,5.2024,7.0519,7.6472,11.631
7.3930,7.3753,7.3912,9.3607,14.023
7.4080,9.2879,8.0201,9.7812,15.693
7.4180,10.9567,8.3769,7.8200,15.855
7.4450,12.0955,7.9484,4.8783,15.273
7.4480,12.6982,6.9140,2.3124,14.642
7.4500,12.6514,4.7532,1.5257,13.601
7.4560,12.2993,2.3632,2.5697,12.785
7.4670,11.0987,-0.4513,4.3474,11.928
7.4770,7.8842,-3.7041,6.1266,10.650
7.4880,4.7770,-6.2040,7.5577,10.883
7.4970,2.1601,-7.8856,8.4103,11.730
7.5140,0.3518,-9.6073,7.9420,12.470
7.5180,-0.1110,-10.6721,6.7306,12.618
7.5910,-0.6920,-11.8116,4.8108,12.772
7.5930,-1.5372,-12.6310,3.1328,13.104
7.5940,-2.7744,-13.5220,1.0459,13.843
7.5940,-4.1935,-14.2829,-0.6502,14.900
7.5950,-5.8536,-14.7498,-2.3572,16.043
7.5950,-6.5513,-14.7345,-3.1385,16.428
7.5960,-6.9605,-14.5440,-3.6264,16.527
7.5960,-7.4448,-14.1684,-3.4143,16.365
7.6260,-7.5310,-13.1463,-2.9560,15.436
7.6300,-7.1565,-11.8053,-2.4712,14.025
7.6350,-5.2261,-9.5049,-2.2246,11.073
7.6380,-3.4372,-7.3035,-2.2758,8.387
7.6510,-1.9423,-3.9753,-2.7019,5.184
7.6760,1.1040,0.7179,-2.2784,2.632
7.6760,6.0245,5.0602,-0.6458,7.894
7.6790,12.6204,8.8568,1.9913,15.546
7.7020,16.2904,11.9121,3.9717,20.568
7.7040,16.2727,13.1700,4.4027,21.392
7.7090,14.3956,13.0461,4.4527,19.931
7.7180,10.9863,11.7824,5.2512,16.944
7.7290,6.1332,9.6939,7.0627,13.471
7.7390,1.8477,8.1368,8.9240,12.217
7.7640,-1.9344,7.0753,10.7265,12.995
7.7650,-3.4442,6.4521,10.7990,13.043
7.7760,-4.6272,5.9156,9.8323,12.372
7.7880,-5.7388,5.7629,8.1290,11.499
7.7900,-6.5900,5.5111,5.9703,10.462
7.8040,-7.6069,5.3970,3.6484,10.015
7.8270,-8.6057,5.1614,1.6286,10.166
7.8300,-8.7331,4.6931,0.9820,9.963
7.8340,-8.4948,3.8330,0.8379,9.357
7.8370,-8.6277,3.0179,0.9647,9.191
7.8770,-8.9675,1.9602,0.7635,9.211
7.8790,-9.5304,1.2591,-0.3752,9.621
7.8810,-9.3832,1.3007,-2.5477,9.810
7.8840,-9.4612,1.4514,-4.3623,10.519
7.9010,-9.3484,1.7984,-5.8498,11.174
7.9050,-8.9805,2.3013,-6.5932,11.376
7.9160,-8.5298,2.6745,-5.8638,10.691
7.9210,-7.4881,3.1497,-3.6762,8.917
7.9590,-5.7121,3.4942,-0.7780,6.741
7.9600,-3.8809,3.8363,1.3482,5.621
7.9610,-1.5643,4.9990,3.8567,6.505
7.9610,0.9764,6.9252,6.3934,9.476
7.9680,3.1852,7.4811,7.8394,11.295
7.9810,6.1384,6.9985,8.4355,12.563
7.9930,9.5978,7.5853,7.7842,14.500
8.0020,11.0134,8.6265,6.6382,15.485
8.0370,12.9637,9.0473,4.8478,16.535
8.0390,14.4942,8.1620,3.5456,17.008
8.0400,14.3153,6.2783,3.0326,15.923
8.0410,12.8817,4.0882,3.4544,13.949
8.0500,9.8483,0.8153,4.5224,10.868
8.0580,7.4306,-1.5546,5.6885,9.486
8.0840,4.0800,-4.3756,7.3181,9.452
8.0850,1.6457,-6.2465,8.6173,10.770
8.0910,-0.1922,-7.8703,9.2723,12.164
8.0980,-1.0998,-8.8042,9.1113,12.718
8.1180,-1.1906,-9.6074,7.4887,12.239
8.1230,-0.7437,-10.6885,5.8918,12.227
8.1290,-1.6001,-11.9337,3.5663,12.558
8.1380,-3.7511,-12.6834,0.8590,13.254
8.1820,-5.6153,-13.2649,-1.2883,14.462
8.1840,-7.5798,-14.1257,-3.1600,16.339
8.1880,-9.2727,-14.5937,-3.7345,17.689
8.1900,-9.8204,-14.4567,-3.5098,17.826
8.1990,-9.4799,-14.1202,-3.0902,17.286
8.2210,-8.9324,-13.3832,-2.6552,16.308
8.2230,-9.0313,-12.4066,-2.1254,15.492
8.2240,-8.3773,-10.7326,-1.6560,13.715
8.2380,-6.3039,-8.3106,-1.4481,10.531
8.2390,-5.0752,-5.7109,-1.2226,7.737
8.2510,-3.9531,-3.3796,-0.9407,5.285
8.2940,-1.2013,-1.0290,-0.6044,1.693
8.2950,2.9606,2.7703,-0.6872,4.112
8.2950,7.1980,6.0016,-0.7258,9.400
8.2960,12.5164,7.9352,-0.4556,14.827
8.3000,13.9594,8.8175,-0.2724,16.513
8.3210,12.2541,10.1920,0.3755,15.943
8.3590,9.8913,10.8003,1.8868,14.766
8.3610,8.3394,10.4789,5.2503,14.385
8.3630,7.1267,9.7941,8.8171,14.982
8.3660,5.2083,8.9181,12.5521,16.255
8.3780,3.1536,8.6982,14.2488,16.989
8.3810,1.1924,8.3696,14.6693,16.931
8.3830,-0.0345,7.7334,13.4419,15.508
8.4120,-0.6999,7.2736,10.8697,13.098
8.4160,-0.8834,7.1493,8.1739,10.895
8.4210,-2.0450,7.0862,2.6403,7.834
8.4270,-3.1392,6.9970,-0.9958,7.733
8.4410,-4.3526,6.7385,-4.3227,9.113
8.4440,-5.4574,6.3771,-6.0814,10.365
8.4590,-6.6109,6.1634,-5.4660,10.563
8.4600,-7.6195,5.9529,-3.2288,10.194
8.4720,-8.3356,5.3708,-0.7053,9.941
8.5080,-8.6895,4.8962,0.1595,9.975
8.5090,-8.8142,4.4093,0.7765,9.886
8.5090,-8.1990,4.2562,0.6974,9.264
8.5190,-7.9011,4.0696,0.2399,8.891
8.5200,-7.8460,3.9026,0.1732,8.765
8.5310,-7.8215,3.4621,-0.3424,8.560
8.5390,-8.1719,3.0667,-0.6927,8.756
8.5560,-8.3849,2.9127,-0.4411,8.887
8.5630,-8.2379,2.9356,0.5543,8.763
8.5690,-7.2859,3.1720,1.6047,8.107
8.5830,-5.6809,3.5617,2.7028,7.229
8.5910,-3.8005,4.0568,3.4812,6.559
8.6050,-0.3418,4.3211,4.4321,6.199
8.6090,2.4820,4.8202,4.7395,7.201
8.6390,4.4913,4.9217,4.8062,8.216
8.6400,6.8487,4.2461,4.7277,9.343
8.6400,8.1553,3.7045,4.0296,9.822
8.6680,8.5351,4.1863,2.7374,9.893
8.6690,9.3378,4.8693,1.0780,10.586
8.6690,10.3350,4.7655,0.3389,11.386
8.6790,11.0041,4.0971,0.0953,11.742
8.6900,11.0880,3.0562,0.8631,11.534
8.7000,10.3307,1.9270,2.4524,10.791
8.7180,9.0201,0.5582,4.2660,9.994
8.7250,7.2360,-1.4157,6.0554,9.541
8.7690,5.7602,-3.2519,6.5565,9.314
8.7740,3.4696,-5.4314,6.7735,9.350
8.7780,1.2517,-6.7056,6.7853,9.621
8.7790,-0.6081,-7.2507,6.5203,9.770
8.7940,-1.3623,-7.3234,5.8880,9.495
8.7980,-0.9569,-7.7212,4.6337,9.056
8.8040,-0.7154,-8.1556,3.5852,8.938
8.8060,-1.3498,-8.7433,2.1968,9.116
8.8100,-2.5402,-9.0223,1.0962,9.437
8.8200,-3.9529,-9.1234,0.0853,9.943
8.8340,-4.8380,-9.0852,-0.8084,10.325
8.9000,-5.7600,-8.8516,-2.0435,10.757
8.9010,-6.8421,-8.7691,-2.6489,11.434
8.9020,-7.9349,-8.7940,-3.0125,12.222
8.9020,-8.1782,-8.8536,-3.3859,12.519
8.9030,-7.7284,-8.5759,-3.4571,12.051
8.9030,-6.7932,-7.5978,-3.0601,10.641
8.9040,-5.4370,-6.5072,-2.3469,8.798
8.9140,-4.2870,-5.7142,-1.7855,7.363
8.9220,-2.7666,-4.5272,-1.1401,5.427
8.9340,-0.8944,-2.8203,-0.5165,3.003
8.9400,1.1361,-1.2863,-0.1330,1.721
8.9560,2.1836,0.4819,-0.0105,2.236
8.9600,1.2412,1.9289,-0.4058,2.329
8.9840,0.5918,2.7553,-0.8283,2.937
8.9880,-0.0909,4.1063,-0.7088,4.168
9.0020,0.3320,5.5507,1.0703,5.663
9.0190,1.5478,6.9049,4.1304,8.194
9.0200,2.9906,7.8128,6.7388,10.742
9.0200,4.7004,8.8305,9.2632,13.634
9.0300,5.7174,9.5011,10.3674,15.180
9.0390,6.4703,10.0773,10.6551,16.030
9.0500,5.5454,10.2483,9.9076,15.295
9.0590,3.6796,9.8554,7.4956,12.917
9.0980,1.5819,8.9250,4.6932,10.207
9.0980,-1.5747,7.8227,1.4409,8.109
9.0980,-3.5636,7.1383,-0.4128,7.989
9.0990,-4.9693,6.2586,-1.9950,8.237
9.1120,-5.7267,5.2069,-2.9024,8.266
9.1270,-6.0110,4.3468,-2.6376,7.873
9.1460,-6.0765,3.5242,-1.0420,7.101
9.1500,-6.1707,3.0035,0.6196,6.891
9.1500,-6.3721,2.6242,1.3599,7.024
9.1600,-6.6073,2.0096,1.7701,7.129
9.1710,-6.6501,1.2299,1.5030,6.928
9.1800,-6.6477,0.6268,0.7012,6.714
9.1920,-6.7960,0.2587,-0.2046,6.804
9.2000,-7.0506,0.1960,-1.1365,7.144
9.2110,-7.2139,0.2871,-1.4767,7.369
9.2200,-6.9286,0.5291,-1.3281,7.075
9.2310,-5.9592,0.7092,-0.4605,6.019
9.2910,-4.5459,1.2140,0.5428,4.736
9.2930,-2.4701,2.1780,1.3039,3.542
9.2950,0.0350,3.8672,2.4493,4.578
9.2970,2.9403,4.7027,3.6418,6.635
9.2980,6.4468,6.0319,5.0385,10.165
9.3020,9.0005,6.8290,5.7666,12.685
9.3040,10.8902,7.3081,4.6920,13.929
9.3140,11.0570,7.3325,2.6371,13.527
9.3200,11.2074,6.0834,-0.2653,12.755
9.3310,10.7672,4.9605,-1.5680,11.958
9.3430,9.7656,3.8321,-1.8654,10.655
9.3520,8.3859,2.5729,-0.5096,8.787
9.3600,7.3548,1.4469,1.5570,7.656
9.3830,5.9926,0.0438,3.5495,6.965
9.3840,4.4207,-1.6581,4.8609,6.776
9.3910,3.6562,-2.8557,5.3855,7.108
9.4040,2.8695,-4.1352,5.8803,7.740
9.4110,1.7261,-5.4345,6.2441,8.456
9.4200,0.2243,-6.5181,6.2648,9.043
9.4470,-1.6493,-7.5248,5.7112,9.590
9.4530,-3.6767,-8.4251,4.6105,10.284
9.4580,-4.4789,-9.0457,3.5457,10.698
9.4620,-4.6527,-9.8300,1.7081,11.009
9.4850,-4.8957,-10.2183,-0.0463,11.331
9.4910,-5.5910,-10.3518,-1.7567,11.896
9.4930,-6.9140,-10.1343,-3.9966,12.903
9.5070,-7.0541,-10.1014,-4.3363,13.061
9.5340,-7.0195,-10.2816,-4.4893,13.234
9.5350,-6.6126,-10.3608,-4.2118,12.993
9.5360,-5.5982,-10.2567,-3.4326,12.179
9.5400,-5.2364,-9.7412,-2.4639,11.331
9.5530,-4.5619,-8.0663,-1.2188,9.347
9.5630,-3.8588,-6.4997,-0.4333,7.571
9.6010,-2.8865,-4.5688,0.2403,5.410
9.6020,-1.2567,-2.1521,0.9273,2.659
9.6030,0.8920,-0.0470,1.3438,1.614
9.6030,3.7905,2.0435,1.7286,4.640
9.6150,6.5386,4.5874,1.9180,8.214
9.6410,7.3188,6.6429,2.1648,10.118
9.6460,7.6397,9.1385,2.0717,12.090
9.6510,7.7866,11.2019,1.2883,13.703
9.6570,8.3309,11.6211,1.5082,14.378
9.6630,8.6620,11.5192,3.2639,14.778
9.6740,7.9345,10.9306,6.1682,14.849
9.6810,6.6502,10.2835,7.9062,14.577
9.6910,4.7980,9.5113,9.3583,14.180
9.7410,2.4456,8.4203,9.7731,13.130
9.7410,0.1175,7.1672,8.8474,11.387
9.7420,-1.3347,6.2308,7.2066,9.620
9.7430,-2.5132,5.2392,4.5581,7.385
9.7440,-3.1892,4.7482,2.4695,6.230
9.7660,-3.9886,4.0981,-0.4228,5.734
9.7700,-4.8002,3.4452,-2.7343,6.511
9.7790,-5.6964,2.6339,-4.6086,7.786
9.7880,-6.3330,1.9003,-5.3868,8.528
9.8130,-6.3202,1.8767,-5.3763,8.507
9.8140,-6.8074,1.2005,-5.1013,8.591
9.8140,-7.2338,0.2643,-2.5129,7.662
9.8230,-7.5845,-0.3770,-0.9692,7.655
9.8310,-8.0342,-1.0045,0.0311,8.097
9.8640,-8.5687,-1.7520,0.5428,8.763
9.8650,-8.9853,-2.4337,0.2623,9.313
9.8660,-9.1353,-2.7376,-0.1873,9.538
9.8810,-9.0672,-2.7982,-0.7157,9.516
9.8820,-8.5457,-2.3115,-1.1038,8.921
9.9020,-7.9665,-1.6327,-1.0761,8.203
9.9060,-7.5766,-1.0657,-0.8289,7.696
9.9140,-6.9571,-0.4320,-0.6019,6.996
9.9260,-6.1680,0.4290,-0.1255,6.184
9.9400,-4.3297,1.9296,0.6351,4.783
9.9440,-1.7833,3.5915,1.2843,4.211
10.0200,1.8087,5.4672,2.5040,6.279
10.0240,4.3953,6.3002,3.9875,8.655
10.0260,6.8861,7.6332,6.5617,12.196
10.0290,8.5627,8.7626,7.8112,14.530
10.0320,10.8772,8.9905,7.7488,16.099
10.0350,12.6072,8.3003,6.2369,16.332
10.0370,12.9349,7.4680,4.0575,15.477
10.0510,12.2541,6.4334,2.8193,14.124
10.0580,11.0733,4.8034,2.7939,12.389
10.0610,9.9408,3.3045,3.1793,10.947
10.0630,8.3306,1.2717,3.4696,9.113
10.0640,6.7114,-0.6585,3.3890,7.547
10.0720,4.8623,-2.6233,3.2761,6.423
10.0820,2.5999,-4.4499,3.2977,6.119
10.0930,0.6995,-5.5477,3.3853,6.537
10.1400,-0.0269,-6.1887,3.3347,7.030
10.1410,-0.4034,-6.9417,3.1596,7.638
10.1420,-0.7617,-7.9661,2.6303,8.424
10.1420,-1.4358,-8.9567,1.9145,9.271
10.1460,-2.5863,-10.0486,1.0052,10.425
10.1570,-4.0025,-11.0526,-0.2557,11.758
10.1730,-4.9568,-11.4693,-1.3250,12.565
10.1760,-5.9348,-11.7919,-2.4750,13.431
10.2230,-6.8480,-11.9188,-3.3581,14.150
10.2250,-7.4872,-11.8810,-3.9565,14.590
10.2250,-7.6022,-11.8150,-4.1221,14.642
10.2260,-6.9604,-11.2015,-4.1075,13.813
10.2280,-6.0330,-10.5235,-3.8505,12.727
10.2560,-4.8950,-9.4098,-3.2501,11.094
10.2580,-3.6516,-7.9092,-2.4926,9.061
10.2590,-2.0038,-5.8405,-1.3984,6.331
10.2610,-0.3913,-3.6210,-0.0837,3.643
10.2770,1.6742,-0.2015,1.2569,2.103
10.2980,3.7685,2.1925,1.4930,4.608
10.2990,6.2741,4.1728,0.6724,7.565
10.3220,7.4193,4.9276,-0.7658,8.939
10.3230,7.1688,6.0593,-2.4321,9.696
10.3260,5.6763,7.5506,-3.7669,10.170
10.3450,4.0227,8.5000,-3.1098,9.905
10.3470,4.1486,8.2266,-1.1369,9.283
10.3510,4.3486,7.8342,1.7142,9.123
10.3620,3.4762,7.8721,5.1132,10.010
10.3790,2.6854,7.8422,7.6962,11.311
10.3810,1.2541,7.3407,9.3874,11.983
10.4060,-0.4480,6.5484,9.6413,11.664
10.4060,-0.9151,6.2185,8.8179,10.829
10.4110,-0.5299,5.9926,7.3016,9.461
10.4210,-0.3814,5.7835,4.7197,7.475
10.4310,-0.4397,5.6874,2.1805,6.107
10.4410,-0.6692,5.2341,-0.7593,5.331
10.4550,-1.6030,4.4902,-3.2500,5.770
10.5030,-2.6666,3.7329,-4.5635,6.471
10.5050,-4.4377,2.6648,-5.2628,7.382
10.5050,-5.9772,1.7837,-4.7779,7.857
10.5060,-6.9851,0.9899,-3.5723,7.908
10.5060,-7.1895,0.3052,-2.3582,7.573
10.5130,-7.2460,-0.3545,-1.2497,7.361
10.5210,-6.9186,-0.4448,-0.9587,6.999
10.5310,-6.4238,-0.2646,-0.9925,6.505
10.5410,-6.1124,-0.2199,-1.4291,6.281
10.5510,-5.5111,-0.0657,-1.7746,5.790
10.5610,-5.0511,0.0754,-1.4783,5.264
10.5990,-4.4719,0.4666,-0.7055,4.551
10.6010,-3.4071,0.8740,-0.0280,3.518
10.6040,-1.5186,1.3305,0.7604,2.158
10.6190,0.2324,1.7776,1.2789,2.202
10.6210,1.4988,2.5280,1.6290,3.360
10.6260,2.5672,3.2359,2.4168,4.786
10.6330,4.1125,3.5734,3.5872,6.523
10.6430,5.1253,3.5456,4.4012,7.630
10.6520,6.0231,3.6470,4.8327,8.540
10.6610,6.5585,3.7896,4.0467,8.588
10.7080,6.5066,3.7292,2.6466,7.953
10.7120,6.2462,3.5304,1.3408,7.299
10.7140,6.1472,3.1061,0.7768,6.931
10.7150,6.2443,2.6043,1.2125,6.873
10.7190,6.4653,2.0041,2.1256,7.095
10.7270,6.5633,1.1279,3.1647,7.373
10.7340,6.4541,0.2672,3.7194,7.454
10.7440,6.1266,-0.6112,3.8172,7.244
10.7610,5.3683,-1.7116,3.5929,6.683
10.7640,4.6953,-2.4403,3.3450,6.260
10.7960,3.8087,-3.5012,2.8718,5.917
10.8010,3.7591,-3.4458,2.8273,5.831
10.8040,2.0021,-5.4228,1.8440,6.068
10.8090,1.0066,-6.3908,1.4316,6.626
10.8170,-0.0727,-7.5088,1.0519,7.582
10.8240,-0.9863,-8.1531,0.8176,8.253
10.8310,-2.7642,-8.6738,0.6639,9.128
10.8400,-3.8808,-9.2928,0.6835,10.094
10.8510,-4.6484,-9.8325,0.5308,10.889
10.8620,-5.4428,-10.0515,-0.0746,11.431
10.9060,-6.3535,-9.9933,-1.6349,11.954
10.9070,-6.9315,-9.7705,-3.2876,12.422
10.9070,-7.3249,-9.3489,-5.3865,13.041
10.9070,-7.2024,-8.8904,-7.5501,13.708
10.9540,-6.3795,-8.4195,-8.8486,13.780
10.9590,-4.6619,-7.5283,-9.1584,12.739
10.9610,-1.8563,-5.8149,-8.0039,10.066
10.9660,-0.0641,-4.3752,-6.6998,8.002
10.9690,1.1647,-2.7428,-4.8612,5.702
10.9720,2.1388,-1.1912,-2.2373,3.316
10.9740,2.8083,0.1823,0.0392,2.814
10.9810,3.6762,1.6107,2.3266,4.639
