time;ax;ay;az;aT
0,0050;-0,8077;0,0422;-0,7959;1,135
0,0050;-0,5126;-0,0684;-1,2847;1,385
0,0060;-0,0684;-0,0480;-1,0223;1,026
0,0160;0,0886;0,0550;-0,5753;0,585
0,0330;-0,1366;0,1344;-0,1943;0,273
0,0690;-0,2214;0,1985;0,2442;0,385
0,0710;0,2986;0,2657;0,3215;0,513
0,0730;0,5390;0,2900;0,2918;0,678
0,0780;0,2471;0,2391;0,3357;0,480
0,0790;0,0233;0,1652;0,1106;0,200
0,0880;-0,1385;-0,0537;-0,2308;0,274
0,0960;-0,3067;-0,2235;-0,0535;0,383
0,1040;-0,4606;-0,3103;0,4664;0,725
0,1170;-0,5060;-0,1484;0,2523;0,585
0,1330;-0,4613;0,0921;-0,1168;0,485
0,1360;-0,2633;0,2126;-0,2159;0,401
0,1470;-0,0635;0,3171;-0,4439;0,549
0,1860;-0,0422;0,2913;0,1917;0,351
0,1890;-0,2899;0,1999;0,9685;1,031
0,1910;-0,5335;-0,0243;0,5101;0,739
0,1930;-0,3799;-0,3346;-0,0720;0,511
0,1960;-0,2247;-0,4529;-0,2764;0,576
0,2100;0,2201;-0,2799;0,0210;0,357
0,2170;0,5716;0,0814;0,2839;0,643
0,2250;0,4035;0,3583;-0,4503;0,703
0,2420;0,2813;0,4224;-0,5040;0,715
0,2460;0,3351;0,4621;-0,3194;0,654
0,2600;0,0763;0,3954;-0,9839;1,063
0,2680;-0,3654;0,3447;-0,8470;0,985
0,2760;-0,4979;0,3597;-0,0425;0,616
0,2920;-0,3043;0,3197;0,1127;0,456
0,3090;0,3959;-0,0346;0,0348;0,399
0,3090;1,1574;-0,2570;0,6103;1,333
0,3250;0,8283;0,0068;-0,0893;0,833
0,3290;1,4006;0,3258;-1,4769;2,061
0,3630;1,4333;0,5319;-2,2199;2,695
0,3640;1,0330;0,9367;-2,7902;3,119
0,3650;0,4745;1,2969;-2,9936;3,297
0,3660;-0,1492;1,3565;-2,5322;2,877
0,3780;-0,4748;1,1046;-1,6723;2,060
0,3880;-0,5102;0,4061;-1,1343;1,308
0,4160;-0,4721;0,1175;-0,9793;1,093
0,4210;-0,1757;0,1653;-0,9860;1,015
0,4220;0,2354;0,4157;-1,0770;1,178
0,4280;0,4620;0,5519;-0,8160;1,088
0,4370;0,6486;0,5450;-0,3724;0,925
0,4470;1,2874;0,4910;-0,4395;1,446
0,4550;2,0010;0,4497;-0,7826;2,195
0,4760;2,5843;0,3804;-1,3225;2,928
0,4770;2,6028;0,2415;-1,7368;3,138
0,4860;1,9938;0,0811;-2,0514;2,862
0,5030;1,3346;-0,1141;-2,1884;2,566
0,5100;0,5254;-0,4207;-1,7550;1,880
0,5180;0,2882;-0,6975;-1,0180;1,267
0,5420;0,7882;-0,9578;-0,4188;1,309
0,5440;1,9998;-0,9207;-1,6039;2,724
0,5450;2,2335;-0,7132;-3,2920;4,042
0,5560;1,2252;-0,1891;-5,0012;5,153
0,5660;-0,6528;0,1940;-6,0244;6,063
0,5870;-1,7804;0,0586;-5,9722;6,232
0,5880;-3,0143;0,4326;-5,4087;6,207
0,5960;-0,1700;0,0540;-5,0731;5,076
0,6050;0,6653;-0,6085;-4,5820;4,670
0,6270;0,2965;-1,4975;-3,7552;4,054
0,6310;-0,5641;-1,9861;-3,3024;3,895
0,6380;-0,6061;-1,9421;-2,6091;3,309
0,6510;0,0274;-1,4362;-2,0017;2,464
0,6550;0,5462;-1,4464;-1,8084;2,379
0,6710;0,7316;-1,6473;-1,4105;2,289
0,6760;3,0211;-1,7095;-0,7663;3,555
0,6920;3,8079;-1,6267;-1,1423;4,296
0,6960;3,8306;-2,0818;-2,3864;4,970
0,7130;-1,1990;-0,6444;-8,9866;9,089
0,7150;0,0031;-0,5908;-7,0909;7,115
0,7240;2,6264;-2,1625;-3,8352;5,127
0,7390;1,6015;-1,8827;-2,7222;3,677
0,7810;-0,6498;-2,7898;-2,2061;3,616
0,7820;-1,0816;-3,5082;-0,2991;3,683
0,7830;-0,3551;-3,3128;0,0935;3,333
0,7840;-0,8005;-2,8124;-1,4189;3,250
0,7850;-0,1841;-2,8223;-2,1998;3,583
0,7970;1,1065;-2,2067;-2,0381;3,201
0,8070;2,9595;-1,5232;-2,3002;4,046
0,8160;2,9906;-1,1284;-1,6642;3,604
0,8440;1,8210;-1,3473;-1,1166;2,525
0,8500;1,1054;-2,7209;-0,1441;2,940
0,8510;0,6793;-2,4612;0,1338;2,557
0,8560;-0,4692;-2,3298;1,1912;2,658
0,8700;-0,6180;-2,4423;0,4289;2,556
0,8770;-1,1369;-2,6377;-0,2670;2,885
0,8840;-0,9925;-2,9664;-0,3871;3,152
0,9060;0,4955;-2,4941;-0,7803;2,660
0,9070;0,9713;-1,4267;-0,8343;1,917
0,9150;1,9899;-1,0106;0,5258;2,293
0,9340;2,8872;-0,9275;1,7922;3,523
0,9450;2,3029;-0,7117;2,2071;3,268
0,9470;1,0343;-1,0264;2,7382;3,102
0,9660;0,1170;-1,5444;1,6620;2,272
0,9670;-0,0144;-1,3066;-0,3415;1,351
0,9750;-0,3545;-0,9000;-0,8604;1,295
0,9870;1,3730;-0,1795;-0,7651;1,582
0,9970;2,4019;0,5981;0,0440;2,476
1,0050;3,6213;0,9833;1,5925;4,076
1,0340;3,9247;1,1660;2,8958;5,015
1,0350;3,7692;1,3133;3,9268;5,599
1,0360;3,1700;1,2856;4,0330;5,288
1,0560;4,7164;-0,3317;3,4347;5,844
1,0620;3,0179;0,5025;3,0848;4,345
1,0660;-0,2655;2,6439;2,4210;3,595
1,0750;-2,1416;3,3513;2,3690;4,629
1,0850;-1,7022;2,4328;1,4230;3,293
1,1010;0,7004;1,0807;1,6352;2,081
1,1060;1,6771;0,9997;2,7146;3,344
1,1150;1,3594;1,4948;3,0808;3,684
1,1300;1,3150;1,8324;3,5171;4,178
1,1350;2,0584;2,3295;3,5440;4,714
1,1470;2,4111;2,7326;2,9678;4,700
1,1550;3,1864;3,2447;2,1729;5,040
1,1680;4,2117;4,1208;1,5688;6,098
1,1760;4,2569;4,7134;1,8936;6,627
1,1860;4,0845;5,2422;2,4945;7,098
1,1980;3,6316;5,6906;2,7013;7,271
1,2050;3,1471;6,1582;2,7005;7,424
1,2170;3,0888;6,6424;3,1611;7,978
1,2260;3,6230;7,1539;4,1781;9,042
1,2380;3,9058;7,5006;4,6786;9,665
1,2460;3,7536;7,9071;4,8570;10,010
1,2760;3,2404;8,2144;4,6348;9,973
1,2790;2,4920;8,4138;4,0778;9,676
1,2800;1,9650;8,3392;3,6540;9,314
1,2880;1,2955;8,2458;3,4467;9,031
1,2960;1,4518;8,3504;3,7908;9,285
1,3050;3,1533;8,4623;5,0735;10,358
1,3180;4,4416;8,1989;5,7870;10,974
1,3250;4,5016;7,8355;5,2574;10,455
1,3360;3,6848;7,4174;3,8453;9,131
1,3470;3,0689;6,7662;2,1504;7,735
1,3560;2,8310;6,2992;1,6247;7,095
1,3670;2,6758;5,8649;1,6223;6,647
1,3750;2,6215;5,4731;1,9356;6,370
1,4050;2,5996;5,0467;1,8986;5,986
1,4070;2,3464;4,5905;1,5950;5,396
1,4080;2,3206;4,2366;1,5004;5,058
1,4190;2,4580;3,8904;1,5712;4,863
1,4240;2,2678;3,4806;1,3579;4,371
1,4400;1,8733;3,0402;0,8730;3,676
1,4430;1,8508;2,5821;0,7048;3,254
1,4850;1,9433;1,9946;0,9988;2,958
1,4870;1,8418;1,5854;1,1806;2,702
1,4890;1,6640;1,4173;1,1539;2,472
1,4920;1,5082;1,0500;0,9737;2,080
1,4960;1,2510;0,5659;0,4563;1,447
1,5050;0,9439;0,1646;-0,1380;0,968
1,5170;0,7360;-0,1264;-0,4734;0,884
1,5270;0,7759;-0,5402;-0,5277;1,083
1,5380;0,8948;-0,9280;-0,3790;1,344
1,5450;0,8968;-1,2643;-0,1904;1,562
1,5720;0,8256;-1,6358;-0,1518;1,839
1,5730;0,6074;-1,9399;-0,3083;2,056
1,5750;0,4534;-2,3181;-0,4997;2,414
1,5860;0,4156;-2,4963;-0,4771;2,575
1,5940;0,6143;-2,4548;-0,2463;2,542
1,6040;0,6620;-2,5299;-0,3459;2,638
1,6430;0,1460;-2,7201;-0,8929;2,867
1,6530;-0,0527;-3,0738;-1,3155;3,344
1,6620;0,3177;-3,4486;-1,2203;3,672
1,6680;1,5351;-3,0938;-0,3228;3,469
1,6710;0,0498;-3,7039;-0,9339;3,820
1,6730;-1,7831;-4,5673;-1,2152;5,051
1,6750;-2,3052;-4,2141;-0,2897;4,812
1,6850;-2,1251;-3,7927;0,1336;4,350
1,6960;-1,2719;-4,0343;0,2623;4,238
1,7060;-0,9240;-4,1722;0,0616;4,274
1,7210;-0,9780;-4,0093;-0,2207;4,133
1,7250;-0,9985;-3,9502;-0,3746;4,092
1,7650;-0,7277;-4,0054;-0,3508;4,086
1,7690;-0,4181;-4,2289;-0,2667;4,258
1,7700;-0,8121;-4,2401;-0,1159;4,319
1,7710;-1,5960;-4,2408;-0,0239;4,531
1,7740;-1,3468;-4,3687;0,0106;4,572
1,7870;-0,0996;-4,3594;0,6585;4,410
1,7940;0,5421;-4,3472;0,7670;4,448
1,8060;1,2998;-4,8234;0,5303;5,024
1,8380;1,3639;-5,3148;-0,2588;5,493
1,8430;0,3469;-5,2385;-1,2564;5,398
1,8440;-0,1925;-4,6582;-1,6195;4,935
1,8470;-0,5763;-3,7885;-1,5593;4,137
1,8570;-1,1680;-3,2886;-1,2589;3,710
1,8670;-1,6614;-3,0611;-0,9879;3,620
1,8740;-2,1130;-2,9503;-0,7105;3,698
1,8920;-2,6394;-2,8210;-0,6921;3,925
1,8980;-2,4078;-2,6134;-0,5330;3,593
1,9050;-0,0886;-1,8235;-0,4296;1,876
1,9140;-0,6863;-3,0808;0,0304;3,156
1,9250;-1,0576;-3,6135;0,3911;3,785
1,9560;-0,0640;-2,9954;0,7369;3,085
1,9570;-0,0250;-2,5476;0,3954;2,578
1,9570;0,2558;-2,3239;-0,0479;2,338
1,9640;0,9285;-2,1191;-0,3648;2,342
1,9760;1,0605;-1,4861;-0,6012;1,922
1,9850;0,8756;-1,0223;1,1624;1,778
1,9950;-0,0288;-0,0079;-0,3121;0,314
2,0120;-0,2884;0,5027;-1,5354;1,641
2,0160;-0,3158;0,4197;-1,4021;1,497
2,0280;0,0385;0,6141;-1,0494;1,217
2,0520;0,0301;0,8870;-0,3340;0,948
2,0520;-0,1524;0,9955;0,4486;1,103
2,0570;-0,3628;1,1580;1,0331;1,594
2,0680;-0,4786;1,3660;1,6260;2,177
2,0750;-0,4969;1,4690;1,9303;2,476
2,0850;-0,2804;1,7090;2,3495;2,919
2,0950;0,1850;1,9465;2,6402;3,285
2,1050;0,3788;2,1388;2,5739;3,368
2,1160;0,1042;2,4132;2,1903;3,261
2,1270;-0,1615;2,8323;1,6731;3,293
2,1370;0,0361;3,1299;1,4766;3,461
2,1510;0,4319;3,2906;1,4226;3,611
2,1550;1,0116;3,4567;1,5741;3,931
2,1650;1,3588;3,7060;1,7798;4,330
2,2020;1,3563;4,0348;1,9370;4,677
2,2080;1,3952;4,4183;1,8219;4,979
2,2100;1,9186;4,6431;1,8273;5,346
2,2110;2,4481;4,8499;1,9320;5,766
2,2160;3,0059;5,3417;2,0778;6,472
2,2300;3,7258;5,8328;2,2990;7,293
2,2370;4,1840;6,4005;2,3004;7,985
2,2470;4,1427;6,8857;1,7593;8,226
2,2560;3,9852;7,1866;1,3203;8,323
2,2660;3,7716;7,4211;0,7282;8,356
2,2750;3,5913;7,5971;0,7231;8,434
2,3200;3,3917;7,6800;1,2563;8,489
2,3270;3,3492;7,7975;1,8328;8,682
2,3290;3,3187;8,1356;2,5125;9,139
2,3360;3,3055;8,5184;3,0682;9,639
2,3380;3,5104;8,8952;3,6593;10,239
2,3430;4,4135;9,1980;4,0951;10,993
2,3480;5,5588;9,5121;4,4559;11,884
2,3560;6,0181;9,7520;4,3547;12,259
2,3670;6,5991;9,7999;3,8812;12,436
2,3750;7,3501;9,4924;3,5587;12,522
2,3930;8,2722;8,9947;3,5718;12,732
2,3940;8,6174;8,8838;4,1177;13,044
2,4040;8,7690;9,0795;4,4707;13,391
2,4230;8,7651;9,5173;4,3366;13,646
2,4320;8,8487;10,1067;3,8350;13,970
2,4360;8,9217;10,4008;3,5263;14,150
2,4620;8,3248;10,4997;3,2001;13,776
2,4630;7,1864;10,2330;2,8119;12,817
2,4660;6,2537;9,7096;2,5025;11,817
2,4770;5,5639;8,9447;2,4961;10,826
2,4880;5,3714;7,8669;2,7462;9,914
2,4960;5,3958;7,0938;3,0923;9,434
2,5100;5,6646;6,1245;3,8241;9,177
2,5150;5,7822;5,3815;4,3242;9,005
2,5400;5,5057;4,8115;4,4901;8,580
2,5470;5,2280;4,4140;4,2756;8,068
2,5490;5,1701;4,0763;3,5133;7,463
2,5560;5,1386;3,8327;2,8551;7,018
2,5640;5,0153;3,5645;2,0232;6,477
2,5760;5,2029;3,3834;1,4822;6,381
2,5880;5,5476;3,1900;1,1569;6,503
2,5950;5,4696;2,9466;1,0465;6,300
2,6080;5,0517;2,5941;0,8359;5,740
2,6160;4,6754;2,1131;0,6366;5,170
2,6280;4,2241;1,5649;0,5137;4,534
2,6700;3,7461;1,0352;0,6754;3,945
2,6770;3,0685;0,6164;1,0180;3,291
2,6790;2,5291;0,3064;1,4733;2,943
2,6810;2,2408;-0,2380;1,7957;2,881
2,6820;2,2876;-0,7350;2,0494;3,158
2,6860;2,3893;-1,1307;2,2955;3,501
2,6960;2,3211;-1,5437;2,4389;3,704
2,7120;2,1407;-1,9968;2,3857;3,776
2,7150;1,7410;-2,4712;2,3554;3,832
2,7390;1,0173;-2,8728;2,3885;3,872
2,7390;0,7144;-3,2506;2,5084;4,168
2,7450;0,6283;-3,6390;2,5879;4,509
2,7550;0,5306;-4,0014;2,6927;4,852
2,7640;0,5306;-4,3329;2,8038;5,188
2,7760;0,5408;-4,6142;2,9457;5,501
2,7890;0,6470;-4,8934;2,9815;5,767
2,7960;0,3919;-5,1891;2,9125;5,963
2,8040;-0,1360;-5,4230;2,6729;6,047
2,8160;-0,5149;-5,6160;2,4123;6,134
2,8300;-0,9316;-5,8035;2,2680;6,300
2,8370;-1,2369;-5,9628;2,1970;6,474
2,8660;-1,3952;-6,1189;2,1155;6,623
2,8680;-1,3288;-6,1986;1,9680;6,638
2,8710;-1,1703;-6,1771;1,6973;6,512
2,8770;-1,2373;-6,0629;1,3871;6,341
2,8860;-1,3105;-6,1812;0,9212;6,385
2,8970;-1,4921;-6,6093;0,2261;6,779
2,9110;-2,1225;-7,1068;-0,4030;7,428
2,9190;-2,7146;-7,2126;-0,6256;7,732
2,9250;-3,2272;-7,2748;-0,5001;7,974
2,9430;-3,1131;-7,6714;-0,2368;8,282
2,9460;-2,5301;-8,4130;-0,1704;8,787
2,9560;-2,0785;-9,0014;0,0242;9,238
2,9660;-1,8842;-8,8032;0,2245;9,005
2,9760;-2,1438;-8,1510;0,3504;8,436
2,9840;-2,7240;-7,0421;0,5640;7,572
2,9980;-3,3140;-5,7521;0,8740;6,696
3,0070;-3,4098;-5,0063;1,3264;6,201
3,0150;-3,5417;-4,6789;1,6921;6,107
3,0290;-3,3581;-4,5877;1,5378;5,890
3,0610;-3,1369;-4,5559;1,0621;5,632
3,0650;-2,6137;-4,5690;0,4787;5,285
3,0660;-2,0661;-4,5237;0,1583;4,976
3,0680;-1,4552;-4,4235;0,0391;4,657
3,0780;-0,9713;-4,2300;0,1633;4,343
3,0900;-0,3234;-3,9629;0,4814;4,005
3,0990;0,1855;-3,6459;0,7078;3,719
3,1060;0,7367;-3,1563;0,8125;3,341
3,1180;1,2025;-2,4936;0,6204;2,837
3,1270;1,3661;-1,9010;0,1409;2,345
3,1370;1,2939;-1,2945;-0,6221;1,933
3,1590;1,0471;-0,7230;-1,3875;1,883
3,1590;0,8489;-0,3444;-1,8216;2,039
3,1660;0,7152;-0,0442;-2,1341;2,251
3,1780;0,7032;0,1284;-2,0770;2,197
3,1850;1,1406;0,3437;-1,5827;1,981
3,1990;1,6348;0,4986;-0,6951;1,845
3,2090;1,8768;0,7283;0,3601;2,045
3,2170;2,1360;1,1005;0,9238;2,574
3,2310;2,4379;1,4452;1,4309;3,175
3,2410;2,5972;1,8114;1,8324;3,658
3,2480;2,8401;2,1289;2,0584;4,103
3,2570;3,3258;2,5007;2,2914;4,750
3,2700;4,0601;2,9207;2,6942;5,681
3,2780;4,7488;3,3964;3,0597;6,592
3,2860;5,6574;4,0564;3,5109;7,797
3,2990;6,2606;4,6657;3,8314;8,697
3,3130;6,8558;5,4581;3,9098;9,596
3,3180;7,3744;6,2240;4,0073;10,449
3,3280;7,8625;7,1988;4,1551;11,441
3,3490;7,8978;7,9037;4,2846;11,967
3,3520;7,9455;8,7449;4,3678;12,597
3,3580;8,0243;9,4058;4,4567;13,142
3,3680;7,9747;10,0429;4,5295;13,600
3,3780;8,0184;10,5174;4,6433;14,017
3,3880;7,8769;11,0868;4,7343;14,401
3,3970;7,9660;11,4894;4,7448;14,764
3,4080;8,1631;11,7579;4,8008;15,097
3,4160;7,8579;11,9595;4,5790;15,025
3,4330;7,1985;12,0986;4,1561;14,679
3,4420;6,5495;12,0581;3,6376;14,196
3,4510;6,2825;11,7523;3,0427;13,669
3,4560;6,3593;11,5672;2,8101;13,496
3,4770;6,5283;11,3457;2,7560;13,377
3,4800;7,1552;11,0983;3,0927;13,562
3,4860;8,2128;10,8482;3,5715;14,067
3,4970;9,6439;10,2924;3,9556;14,649
3,5090;10,7500;9,9181;4,3858;15,270
3,5170;11,0997;9,9779;4,8455;15,692
3,5280;11,2385;10,3280;5,5014;16,225
3,5360;10,6547;10,8296;5,5978;16,191
3,5470;9,4462;11,5460;5,1846;15,793
3,5600;8,3119;11,9747;4,8912;15,375
3,5780;7,3341;12,0336;4,7220;14,863
3,5790;7,0495;11,7092;4,7417;14,467
3,5860;6,8486;10,8843;4,8057;13,728
3,5960;6,7671;9,9405;4,8671;12,973
3,6060;6,8441;8,8987;5,1545;12,353
3,6200;6,7898;8,0277;5,4104;11,824
3,6290;6,4685;7,1300;5,7868;11,232
3,6380;6,2546;6,7239;6,0091;10,974
3,6690;5,8828;6,2969;6,1358;10,579
3,6700;5,5800;6,0009;5,8505;10,069
3,6710;5,4696;5,7979;5,2197;9,528
3,6770;5,4966;5,6534;4,3996;9,029
3,6890;5,4549;5,4941;3,5025;8,498
3,6980;5,4012;5,3161;2,7249;8,054
3,7050;5,3325;5,0553;1,8714;7,582
3,7200;5,2980;4,8566;1,0744;7,267
3,7410;5,2321;4,6997;0,4894;7,050
3,7420;5,0663;4,4970;-0,0911;6,775
3,7480;4,8298;4,2778;-0,5626;6,476
3,7610;4,6955;4,0473;-0,6925;6,238
3,7660;4,6092;3,7761;-0,5825;5,987
3,7780;4,4716;3,4248;-0,3628;5,644
3,7870;4,1202;3,0074;-0,0362;5,101
3,7980;3,8813;2,5100;0,2534;4,629
3,8160;3,4712;1,8985;0,7298;4,023
3,8200;3,1648;1,4140;1,0105;3,611
3,8410;2,9740;0,8676;1,3043;3,361
3,8440;2,7376;0,3405;1,6338;3,206
3,8470;2,4801;-0,0825;2,1290;3,270
3,8810;2,1976;-0,4673;2,4383;3,316
3,8820;1,7893;-0,7975;2,4103;3,106
3,8830;1,4711;-1,1418;2,3193;2,974
3,8870;0,9889;-1,4820;2,2813;2,895
3,8970;0,6279;-1,7937;2,2947;2,979
3,9070;0,2366;-2,1159;2,3436;3,166
3,9170;-0,1137;-2,3969;2,4329;3,417
3,9410;-0,2392;-2,6530;2,6539;3,760
3,9510;-0,3414;-2,9165;2,9609;4,170
3,9520;-0,5176;-3,1645;3,2568;4,570
3,9580;-0,6328;-3,3600;3,4447;4,853
3,9660;-0,8463;-3,4906;3,5332;5,038
3,9770;-1,1574;-3,4818;3,4580;5,042
3,9870;-1,3184;-3,3203;3,0664;4,708
4,0030;-1,2750;-3,3492;2,6578;4,462
4,0170;-1,1238;-3,4472;2,1579;4,219
4,0190;-1,0904;-3,5265;1,5109;3,989
4,0290;-1,3377;-3,5402;0,9703;3,907
4,0370;-1,7933;-3,6339;0,4596;4,078
4,0550;-1,6404;-4,1497;0,1307;4,464
4,0620;-1,2194;-4,8253;-0,0573;4,977
4,0670;-1,0869;-5,6847;-0,1110;5,789
4,0780;-1,6555;-5,9356;0,0322;6,162
4,0880;-2,8984;-5,5157;0,2139;6,235
4,1000;-4,1328;-4,7315;0,3467;6,292
4,1070;-5,1330;-3,5730;0,6315;6,286
4,1220;-5,1717;-2,8883;0,8588;5,986
4,1300;-4,5311;-2,4545;1,0849;5,266
4,1370;-3,8700;-2,4385;1,0682;4,697
4,1470;-3,3875;-2,5890;0,7173;4,323
4,1580;-3,0992;-2,7175;0,1470;4,124
4,1670;-3,0070;-2,8553;-0,6433;4,196
4,1780;-2,8808;-2,8156;-1,1320;4,184
4,1850;-2,6154;-2,6585;-1,4229;3,992
4,1980;-2,2725;-2,4988;-1,5268;3,707
4,2050;-1,9470;-2,2641;-1,4920;3,338
4,2200;-1,7594;-1,9127;-1,4487;2,975
4,2350;-1,7033;-1,4690;-1,4856;2,696
4,2390;-1,6231;-1,0712;-1,5739;2,502
4,2660;-1,5962;-0,7066;-1,7117;2,445
4,2710;-1,5153;-0,4475;-1,8888;2,463
4,2730;-1,4880;-0,2178;-2,0527;2,545
4,2790;-1,2856;-0,0107;-2,0899;2,454
4,2890;-0,7872;0,2192;-2,0516;2,208
4,2990;-0,5438;0,3652;-1,9778;2,083
4,3060;-0,4775;0,4386;-1,9092;2,016
4,3160;-0,7083;0,4940;-1,7215;1,926
4,3340;-0,8855;0,6124;-1,1359;1,565
4,3400;-0,9138;0,7622;-0,6034;1,334
4,3670;-0,5058;0,8754;-0,1264;1,019
4,3720;0,0460;0,9717;0,1672;0,987
4,3730;1,0050;1,0917;0,6310;1,612
4,3780;2,1261;1,3189;1,1331;2,747
4,3880;3,2353;1,6123;1,6193;3,961
4,3990;4,0507;1,9092;1,8214;4,834
4,4090;4,9186;2,3074;1,8137;5,728
4,4220;5,3443;2,7533;1,8393;6,287
4,4270;5,8009;3,3497;1,9528;6,977
4,4370;6,3278;4,0497;2,2264;7,836
4,4470;6,7684;4,6764;2,6493;8,643
4,4620;7,2104;5,4103;3,1306;9,543
4,4680;7,7828;6,3145;3,5538;10,634
4,4810;8,2444;7,1234;3,8679;11,562
4,4880;8,6139;7,9829;4,1272;12,448
4,4990;9,1142;8,9329;4,1820;13,430
4,5090;9,5970;9,7123;4,1115;14,260
4,5180;9,8495;10,4638;3,9679;14,908
4,5310;9,9737;11,1632;3,7290;15,427
4,5420;10,0097;11,5955;3,5381;15,722
4,5470;9,9381;11,9187;3,1975;15,844
4,5580;10,2901;12,1179;3,1538;16,207
4,5660;10,8451;12,0801;3,2295;16,552
4,5800;11,1981;11,9159;3,1237;16,648
4,5890;11,3635;11,5785;2,9190;16,484
4,5990;11,3475;11,3631;2,8548;16,311
4,6070;11,0906;11,0784;2,6995;15,907
4,6190;10,9368;10,7383;2,5185;15,533
4,6280;11,0040;10,1003;2,4745;15,140
4,6430;11,0463;9,5491;2,5594;14,824
4,6910;10,7732;9,1914;2,9158;14,458
4,7000;10,1791;9,2402;3,3373;14,147
4,7020;9,0482;9,7733;3,7507;13,837
4,7040;7,8632;10,4076;3,7423;13,570
4,7070;6,7072;10,8947;3,5231;13,270
4,7090;5,6237;11,1230;3,2269;12,875
4,7110;5,0996;11,0591;3,1808;12,587
4,7220;5,0151;10,8308;3,3072;12,385
4,7280;5,1739;10,2614;3,4449;11,997
4,7390;5,4296;9,7014;3,4268;11,634
4,7470;5,7133;9,0238;3,4059;11,210
4,7570;5,9568;8,3463;3,4282;10,812
4,7710;6,3756;7,8162;3,6526;10,728
4,7770;6,5547;7,5251;3,7120;10,648
4,8150;6,6691;7,3315;3,7462;10,595
4,8210;6,7085;7,2510;3,5928;10,511
4,8240;6,6654;7,2706;3,2280;10,378
4,8260;6,6658;7,3314;2,6808;10,265
4,8290;6,5193;7,3953;1,7394;10,011
4,8410;6,3912;7,3505;0,9830;9,790
4,8500;6,4154;7,2645;0,3171;9,697
4,8620;6,4560;7,1457;-0,0262;9,630
4,8690;6,5397;6,9641;-0,0861;9,554
4,8800;6,5317;6,6853;-0,0900;9,347
4,9030;6,2619;6,3344;-0,0474;8,907
4,9040;5,9477;5,9654;0,0102;8,424
4,9080;5,5144;5,5744;0,2775;7,846
4,9180;5,1048;5,1113;0,5411;7,244
4,9260;4,7829;4,6028;0,7857;6,684
4,9390;4,5000;4,0900;1,0160;6,165
4,9710;4,0949;3,5109;1,2553;5,538
4,9720;3,8402;3,0680;1,4474;5,124
4,9730;3,6351;2,6119;1,6970;4,787
4,9780;3,3182;2,1198;1,9289;4,385
4,9900;3,0050;1,7036;2,1053;4,045
4,9980;2,7863;1,2837;2,3109;3,841
5,0090;2,3447;0,8848;2,4757;3,523
5,0170;1,8605;0,4955;2,4015;3,078
5,0270;1,2335;0,1691;2,2569;2,578
5,0400;0,6299;-0,1518;2,0842;2,183
5,0510;0,1941;-0,4753;1,9347;2,002
5,0590;-0,1672;-0,8385;1,7551;1,952
5,0710;-0,5322;-1,1998;1,6864;2,137
5,0770;-0,7571;-1,4583;1,7278;2,384
5,0870;-0,8968;-1,6148;1,8567;2,619
5,1000;-0,9719;-1,6794;1,9294;2,736
5,1060;-1,0477;-1,7610;1,9261;2,812
5,1180;-1,1888;-1,8024;1,7371;2,771
5,1310;-1,3270;-1,7673;1,3984;2,615
5,1430;-1,2958;-1,8533;1,0792;2,506
5,1480;-1,2755;-1,9863;0,7600;2,480
5,1570;-1,3751;-2,1054;0,4458;2,554
5,1740;-1,7006;-2,2456;0,0203;2,817
5,1790;-1,9143;-2,5654;-0,3859;3,224
5,1900;-1,5851;-3,4855;-0,8499;3,922
5,2000;-1,4373;-4,2865;-1,0828;4,649
5,2060;-1,5195;-4,8490;-1,0670;5,192
5,2180;-2,1252;-4,7433;-0,7296;5,249
5,2420;-3,1065;-4,1671;-0,3000;5,206
5,2470;-4,1985;-3,0669;0,2321;5,205
5,2530;-4,8261;-1,7882;0,8318;5,214
5,2620;-4,7966;-1,2115;1,0273;5,053
5,2670;-4,3441;-1,0266;0,8222;4,539
5,2770;-3,4755;-1,0463;0,3679;3,648
5,2880;-2,7048;-0,9682;0,0762;2,874
5,2960;-2,0077;-0,8966;-0,4072;2,236
5,3080;-1,3174;-0,8768;-1,1562;1,960
5,3180;-0,9437;-0,8753;-1,6652;2,105
5,3260;-0,6931;-0,8601;-2,0270;2,308
5,3420;-0,5813;-0,7162;-2,0550;2,253
5,3490;-0,7826;-0,4329;-1,8074;2,017
5,3700;-1,0548;-0,0296;-1,5102;1,842
5,3730;-1,2370;0,3904;-1,2792;1,822
5,3780;-1,2282;0,6753;-1,3194;1,925
5,3880;-1,1935;0,9006;-1,5680;2,167
5,3970;-1,1332;1,1439;-1,8853;2,479
5,4060;-1,0063;1,4026;-2,1010;2,719
5,4230;-0,8389;1,6667;-2,2246;2,904
5,4290;-0,4764;1,8009;-2,2263;2,903
5,4400;-0,2579;1,9316;-2,0167;2,804
5,4530;-0,1751;2,0417;-1,4703;2,522
5,4580;-0,3451;2,1351;-1,0429;2,401
5,4680;-0,5652;2,1706;-0,8158;2,387
5,4770;-0,6346;2,2761;-0,5130;2,418
5,4900;-0,5245;2,3609;0,1077;2,421
5,5000;-0,1715;2,4486;0,5680;2,519
5,5090;0,4312;2,5309;0,9854;2,750
5,5200;1,3161;2,6996;1,4177;3,321
5,5260;2,0937;2,9459;1,7774;4,028
5,5400;2,9082;3,2360;2,1107;4,836
